AD_ID,CPM,VIEWS,CLICKS,ACTIONS,CHANNEL_NAME,DATE
10493,5.03,460,47,7,news_channel_33,2024-10-23
10494,6.28,473,8,1,tech_channel_32,2024-10-05
10495,4.38,254,32,1,travel_channel_8,2024-10-27
10496,4.77,473,78,2,news_channel_33,2024-10-30
10497,7.06,577,91,5,travel_channel_20,2024-11-22
10498,2.91,408,9,3,travel_channel_34,2024-10-21
10499,8.43,135,3,0,tech_channel_2,2024-11-25
10500,8.3,370,71,12,business_channel_11,2024-11-20
10501,8.65,281,30,4,sports_channel_15,2024-12-10
10502,14.01,87,10,0,news_channel_4,2024-12-19
10503,7.16,462,102,23,lifestyle_channel_18,2024-12-30
10504,9.66,288,5,2,sports_channel_10,2024-12-16
10505,5.92,427,32,4,education_channel_49,2024-10-30
10506,4.2,795,17,0,education_channel_8,2024-11-01
10507,2.45,1291,146,10,education_channel_45,2024-12-23
10508,4.55,894,59,3,travel_channel_20,2024-10-29
10509,8.15,346,3,0,news_channel_14,2024-10-15
10510,5.9,584,64,1,lifestyle_channel_18,2024-10-26
10511,1.19,1406,123,0,education_channel_49,2024-12-25
10512,8.87,295,36,1,travel_channel_34,2024-11-07
10513,7.32,740,54,0,news_channel_14,2024-10-26
10514,8.08,357,22,1,travel_channel_8,2024-12-25
10515,8.22,404,14,0,tech_channel_21,2024-12-01
10516,9.52,469,52,1,tech_channel_32,2024-11-30
10517,5.4,616,27,1,news_channel_4,2024-11-10
10518,2.54,402,8,0,tech_channel_32,2024-12-06
10519,2.31,1284,144,3,entertainment_channel_23,2024-11-28
10520,1.65,1488,119,4,education_channel_8,2024-12-09
10521,2.11,770,12,0,entertainment_channel_34,2024-12-23
10522,7.37,190,21,1,sports_channel_6,2024-12-20
10523,2.57,776,7,1,sports_channel_10,2024-10-28
10524,7.66,587,68,4,education_channel_6,2024-10-24
10525,5.95,603,21,0,education_channel_8,2024-12-13
10526,5.51,749,141,0,lifestyle_channel_5,2024-10-15
10527,4.28,981,118,2,business_channel_28,2024-11-30
10528,48.89,187,14,2,education_channel_47,2024-11-21
10529,3.8,926,136,4,news_channel_17,2024-12-05
10530,8.28,293,6,0,entertainment_channel_23,2024-10-29
10531,5.59,501,84,0,lifestyle_channel_17,2024-12-16
10532,5.58,378,23,0,lifestyle_channel_18,2024-10-19
10533,1.66,868,161,33,news_channel_26,2024-10-29
10534,5.12,1166,102,11,business_channel_5,2024-10-20
10535,8.47,438,62,0,lifestyle_channel_17,2024-12-13
10536,6.66,630,97,12,travel_channel_4,2024-11-09
10537,8.71,652,8,0,education_channel_8,2024-11-02
10538,4.17,1105,90,10,sports_channel_31,2024-10-26
10539,3.36,545,50,4,entertainment_channel_23,2024-11-25
10540,56.37,145,4,0,business_channel_5,2024-10-03
10541,53.58,29,1,0,tech_channel_32,2024-11-25
10542,4.13,404,16,1,tech_channel_32,2024-12-17
10543,9.32,301,42,5,education_channel_47,2024-11-21
10544,5.42,837,185,10,business_channel_35,2024-12-05
10545,8.02,163,5,0,travel_channel_16,2024-11-26
10546,8.05,805,13,4,travel_channel_40,2024-11-23
10547,2.68,288,15,0,sports_channel_15,2024-10-08
10548,10.82,85,10,0,tech_channel_2,2024-11-19
10549,5.53,244,1,0,sports_channel_6,2024-12-28
10550,1.48,2000,107,1,travel_channel_4,2024-12-26
10551,4.78,487,14,0,lifestyle_channel_18,2024-11-18
10552,94.77,95,2,0,news_channel_14,2024-10-05
10553,8.69,464,79,6,entertainment_channel_34,2024-11-04
10554,8.26,330,34,7,travel_channel_16,2024-11-08
10555,7.56,193,28,1,news_channel_17,2024-11-04
10556,2.55,1387,267,15,travel_channel_30,2024-10-22
10557,62.86,34,3,0,travel_channel_34,2024-11-03
10558,90.66,125,4,0,tech_channel_32,2024-11-02
10559,4.98,441,29,0,business_channel_28,2024-11-26
10560,8.27,181,3,0,news_channel_19,2024-12-24
10561,1.15,1114,56,6,travel_channel_8,2024-11-14
10562,4.2,834,146,4,business_channel_49,2024-11-25
10563,3.09,1362,181,5,tech_channel_2,2024-11-03
10564,1.68,1711,66,17,lifestyle_channel_35,2024-12-04
10565,41.01,55,9,0,business_channel_11,2024-12-11
10566,1.67,2000,309,0,business_channel_11,2024-10-24
10567,35.82,74,4,1,lifestyle_channel_17,2024-10-14
10568,39.54,52,1,0,sports_channel_5,2024-11-27
10569,5.34,475,33,4,lifestyle_channel_17,2024-11-20
10570,3.85,555,40,0,education_channel_8,2024-10-25
10571,8.2,510,24,0,travel_channel_16,2024-12-19
10572,2.18,763,68,21,news_channel_19,2024-11-30
10573,4.65,802,96,2,business_channel_27,2024-10-07
10574,25.03,65,2,0,sports_channel_6,2024-11-02
10575,67.05,36,0,0,sports_channel_10,2024-12-01
10576,9.62,283,4,0,tech_channel_2,2024-10-04
10577,2.85,664,37,2,news_channel_33,2024-10-19
10578,44.52,158,9,0,tech_channel_30,2024-11-17
10579,8.22,590,87,5,business_channel_34,2024-10-28
10580,4.71,781,102,3,news_channel_14,2024-12-12
10581,1.84,968,208,15,business_channel_5,2024-11-23
10582,8.8,378,65,24,news_channel_4,2024-12-23
10583,4.24,685,16,3,education_channel_49,2024-11-07
10584,2.14,1428,55,0,travel_channel_16,2024-12-25
10585,8.45,523,2,0,news_channel_14,2024-12-21
10586,5.24,221,15,1,travel_channel_4,2024-10-06
10587,2.68,1694,180,11,tech_channel_30,2024-10-19
10588,8.25,211,32,1,education_channel_49,2024-10-11
10589,81.34,88,17,1,sports_channel_6,2024-11-19
10590,6.28,565,48,4,travel_channel_40,2024-11-09
10591,44.48,128,2,0,travel_channel_30,2024-12-05
10592,2.08,1593,110,1,entertainment_channel_28,2024-11-30
10593,2.65,758,63,6,sports_channel_10,2024-11-09
10594,7.64,321,28,4,tech_channel_36,2024-10-14
10595,9.31,385,43,1,business_channel_12,2024-12-23
10596,2.81,1465,101,12,education_channel_8,2024-10-14
10597,2.72,979,45,9,news_channel_26,2024-12-02
10598,8.92,362,26,0,entertainment_channel_21,2024-11-02
10599,7.65,801,40,9,lifestyle_channel_30,2024-11-10
10600,2.97,731,42,1,travel_channel_4,2024-12-17
10601,6.23,608,84,10,entertainment_channel_34,2024-10-04
10602,3.18,824,163,62,tech_channel_36,2024-12-06
10603,4.69,904,104,5,business_channel_18,2024-11-19
10604,5.38,445,30,6,business_channel_27,2024-12-24
10605,2.01,1511,236,21,sports_channel_6,2024-12-02
10606,5.58,262,48,12,education_channel_45,2024-10-12
10607,97.48,89,5,0,entertainment_channel_34,2024-12-25
10608,5.26,702,19,0,entertainment_channel_34,2024-11-01
10609,8.76,218,21,0,business_channel_35,2024-12-01
10610,1.39,1743,83,13,sports_channel_5,2024-10-08
10611,9.68,335,1,0,business_channel_18,2024-11-18
10612,1.48,541,58,12,lifestyle_channel_18,2024-10-10
10613,5.44,267,53,0,tech_channel_21,2024-12-23
10614,8.99,102,4,1,business_channel_5,2024-11-14
10615,9.9,86,11,0,travel_channel_30,2024-10-10
10616,7.64,241,27,0,tech_channel_30,2024-10-12
10617,45.66,149,4,0,lifestyle_channel_35,2024-11-13
10618,1.38,1598,199,3,news_channel_21,2024-12-29
10619,8.65,401,63,5,travel_channel_49,2024-11-24
10620,6.44,141,0,0,business_channel_49,2024-10-18
10621,9.78,210,34,0,entertainment_channel_15,2024-12-27
10622,3.25,225,1,0,tech_channel_21,2024-11-01
10623,8.43,368,93,3,travel_channel_8,2024-11-12
10624,4.31,189,24,0,tech_channel_21,2024-12-25
10625,2.15,984,119,6,travel_channel_4,2024-10-10
10626,2.05,1031,168,3,lifestyle_channel_30,2024-10-22
10627,9.22,259,42,1,tech_channel_21,2024-10-28
10628,7.01,98,17,1,sports_channel_5,2024-10-21
10629,4.79,1005,70,4,sports_channel_6,2024-12-10
10630,2.13,391,17,4,business_channel_11,2024-10-18
10631,12.03,110,4,0,education_channel_49,2024-12-09
10632,4.19,741,5,0,business_channel_18,2024-11-22
10633,8.56,544,24,0,tech_channel_36,2024-11-14
10634,8.02,258,21,1,entertainment_channel_28,2024-12-05
10635,2.7,843,83,7,sports_channel_10,2024-11-04
10636,8.39,85,6,0,business_channel_11,2024-12-05
10637,9.25,496,51,7,travel_channel_20,2024-10-11
10638,7.52,672,66,11,sports_channel_15,2024-11-24
10639,2.69,1114,64,3,travel_channel_16,2024-12-14
10640,9.74,344,5,0,business_channel_22,2024-11-11
10641,9.11,493,71,0,sports_channel_5,2024-11-19
10642,3.99,509,66,3,sports_channel_10,2024-11-12
10643,8.31,583,53,0,news_channel_17,2024-10-04
10644,5.5,419,60,6,lifestyle_channel_18,2024-11-17
10645,6.2,768,42,0,news_channel_26,2024-12-02
10646,3.81,601,93,6,entertainment_channel_34,2024-12-28
10647,77.57,91,15,1,news_channel_14,2024-12-10
10648,4.3,331,31,0,business_channel_35,2024-12-18
10649,4.82,1144,91,8,news_channel_21,2024-12-29
10650,2.48,1114,333,16,travel_channel_30,2024-12-18
10651,4.83,353,34,2,travel_channel_49,2024-11-12
10652,6.62,269,28,1,news_channel_19,2024-11-27
10653,8.23,627,27,0,sports_channel_31,2024-12-20
10654,2.97,721,36,12,education_channel_6,2024-10-11
10655,8.69,212,17,0,entertainment_channel_15,2024-10-19
10656,61.01,67,14,2,travel_channel_49,2024-12-17
10657,4.72,332,2,0,news_channel_21,2024-11-20
10658,4.96,154,12,0,lifestyle_channel_17,2024-11-06
10659,4.79,419,68,1,education_channel_45,2024-10-16
10660,1.08,1976,370,20,business_channel_49,2024-10-21
10661,8.4,187,2,0,business_channel_35,2024-11-14
10662,8.64,485,57,2,business_channel_5,2024-11-07
10663,47.16,96,13,0,travel_channel_30,2024-12-20
10664,7.41,160,6,0,lifestyle_channel_17,2024-12-19
10665,6.27,347,11,0,education_channel_8,2024-11-29
10666,7.56,622,29,3,travel_channel_16,2024-11-19
10667,38.34,49,4,1,tech_channel_36,2024-12-18
10668,9.15,309,25,0,lifestyle_channel_35,2024-12-18
10669,8.04,661,19,0,entertainment_channel_21,2024-12-07
10670,3.46,427,48,2,news_channel_14,2024-11-16
10671,1.36,2000,77,6,sports_channel_31,2024-12-31
10672,9.05,399,17,2,sports_channel_15,2024-12-23
10673,6.78,255,4,0,sports_channel_5,2024-10-13
10674,34.14,37,1,0,business_channel_49,2024-10-25
10675,3.11,884,103,6,travel_channel_20,2024-12-29
10676,4.73,824,37,3,sports_channel_15,2024-10-17
10677,1.95,1429,66,7,business_channel_11,2024-12-04
10678,2.72,917,49,0,business_channel_35,2024-10-13
10679,3.75,1237,77,1,education_channel_45,2024-10-18
10680,6.66,209,11,2,news_channel_14,2024-12-21
10681,9.67,393,10,1,education_channel_6,2024-12-29
10682,9.29,220,36,4,education_channel_47,2024-11-12
10683,8.05,572,37,0,sports_channel_31,2024-11-07
10684,2.75,1658,18,0,sports_channel_6,2024-12-28
10685,4.28,920,50,7,sports_channel_5,2024-12-03
10686,1.59,568,34,0,lifestyle_channel_35,2024-10-21
10687,7.85,82,2,0,lifestyle_channel_30,2024-11-20
10688,27.33,64,11,1,news_channel_21,2024-10-11
10689,6.31,157,11,0,business_channel_12,2024-11-05
10690,4.71,519,72,20,business_channel_5,2024-11-02
10691,9.83,441,83,15,lifestyle_channel_18,2024-12-12
10692,4.29,759,34,2,travel_channel_20,2024-10-03
10693,1.24,1234,212,21,business_channel_5,2024-10-04
10694,5.59,1130,117,0,education_channel_8,2024-11-02
10695,2.93,169,22,2,travel_channel_30,2024-12-25
10696,6.45,341,30,0,travel_channel_49,2024-12-05
10697,8.43,167,14,2,education_channel_47,2024-10-18
10698,5.16,895,169,2,lifestyle_channel_18,2024-12-05
10699,1.3,1377,141,4,travel_channel_4,2024-12-09
10700,2.43,1142,102,5,sports_channel_15,2024-12-04
10701,4.93,492,101,9,sports_channel_5,2024-10-16
10702,2.54,1490,161,12,tech_channel_32,2024-11-10
10703,74.41,128,4,0,education_channel_45,2024-11-15
10704,5.85,391,1,0,business_channel_5,2024-11-01
10705,6.14,568,47,0,lifestyle_channel_35,2024-12-19
10706,9.87,194,25,6,education_channel_8,2024-10-23
10707,4.73,306,6,0,news_channel_19,2024-10-08
10708,8.07,415,14,1,education_channel_8,2024-10-10
10709,91.13,58,4,0,travel_channel_40,2024-10-13
10710,3.54,644,56,5,entertainment_channel_34,2024-12-01
10711,7.89,129,8,0,education_channel_49,2024-11-01
10712,9.8,617,39,1,tech_channel_36,2024-12-05
10713,6.87,744,66,3,business_channel_22,2024-10-26
10714,4.84,469,89,17,business_channel_27,2024-12-25
10715,3.92,296,17,1,travel_channel_20,2024-11-22
10716,5.62,699,29,4,news_channel_33,2024-11-28
10717,6.34,888,14,0,travel_channel_34,2024-11-24
10718,90.99,70,1,0,lifestyle_channel_30,2024-11-24
10719,1.55,838,46,12,travel_channel_40,2024-11-28
10720,7.04,636,86,5,travel_channel_8,2024-10-13
10721,7.43,555,2,0,news_channel_19,2024-10-31
10722,9.2,531,84,3,travel_channel_40,2024-10-21
10723,2.99,211,23,1,news_channel_4,2024-10-12
10724,4.83,314,1,0,news_channel_33,2024-10-11
10725,6.25,424,23,1,news_channel_33,2024-11-10
10726,5.48,558,18,4,travel_channel_49,2024-12-13
10727,3.93,286,9,0,entertainment_channel_15,2024-12-03
10728,1.78,527,132,8,education_channel_6,2024-11-27
10729,6.16,888,87,13,education_channel_6,2024-10-18
10730,7.51,663,18,1,business_channel_35,2024-12-29
10731,7.78,203,23,0,entertainment_channel_28,2024-10-02
10732,7.69,230,20,0,education_channel_45,2024-12-30
10733,1.49,1284,231,8,lifestyle_channel_35,2024-12-25
10734,86.92,45,4,0,tech_channel_2,2024-10-13
10735,2.53,466,47,13,business_channel_28,2024-11-04
10736,4.05,294,56,4,news_channel_33,2024-10-22
10737,15.2,109,12,0,business_channel_34,2024-10-03
10738,3.32,990,122,0,sports_channel_31,2024-12-21
10739,4.12,831,41,0,business_channel_18,2024-12-25
10740,4.52,328,39,0,news_channel_4,2024-10-02
10741,9.28,93,4,0,news_channel_26,2024-11-29
10742,9.28,267,36,0,sports_channel_15,2024-12-18
10743,5.55,864,26,1,news_channel_33,2024-11-18
10744,6.27,336,13,1,sports_channel_15,2024-11-28
10745,3.45,1275,80,5,business_channel_34,2024-12-11
10746,6.46,683,42,5,travel_channel_30,2024-12-15
10747,1.75,1090,56,0,business_channel_22,2024-12-03
10748,6.34,207,28,3,sports_channel_10,2024-11-30
10749,1.79,1724,154,27,tech_channel_36,2024-12-06
10750,32.12,178,10,0,tech_channel_36,2024-11-16
10751,64.83,127,0,0,business_channel_11,2024-12-30
10752,2.05,1051,89,19,sports_channel_5,2024-11-29
10753,7.79,617,39,8,entertainment_channel_23,2024-10-06
10754,4.06,655,105,4,education_channel_45,2024-11-10
10755,3.71,742,10,0,education_channel_49,2024-10-21
10756,1.35,1531,167,8,business_channel_18,2024-12-04
10757,9.97,272,7,1,lifestyle_channel_17,2024-11-28
10758,9.78,197,18,2,news_channel_33,2024-10-03
10759,1.37,1141,58,11,education_channel_8,2024-10-06
10760,3.28,705,114,6,tech_channel_30,2024-11-02
10761,8.06,596,36,5,tech_channel_30,2024-12-13
10762,30.33,174,6,1,education_channel_49,2024-12-03
10763,9.43,283,10,0,business_channel_11,2024-11-07
10764,9.49,362,22,10,education_channel_6,2024-10-24
10765,90.02,85,4,0,lifestyle_channel_5,2024-11-03
10766,5.69,337,36,2,tech_channel_21,2024-12-18
10767,9.65,451,7,0,sports_channel_31,2024-11-23
10768,2.52,472,183,10,news_channel_14,2024-10-05
10769,9.64,587,35,7,business_channel_5,2024-10-22
10770,6.07,104,4,0,lifestyle_channel_18,2024-12-29
10771,9.59,596,57,11,education_channel_49,2024-11-28
10772,6.39,609,91,7,travel_channel_34,2024-11-17
10773,15.79,162,25,0,entertainment_channel_28,2024-12-18
10774,9.1,574,16,0,news_channel_19,2024-10-15
10775,7.61,251,23,1,news_channel_33,2024-12-31
10776,54.03,81,11,0,business_channel_22,2024-11-20
10777,3.18,373,33,4,travel_channel_8,2024-11-27
10778,3.79,716,30,1,entertainment_channel_21,2024-11-22
10779,4.76,1039,96,1,entertainment_channel_23,2024-11-28
10780,9.54,778,97,11,entertainment_channel_23,2024-10-12
10781,3.27,1031,30,1,tech_channel_30,2024-10-06
10782,6.84,519,57,8,news_channel_14,2024-10-11
10783,4.04,1210,53,1,entertainment_channel_21,2024-11-24
10784,7.07,509,36,5,travel_channel_20,2024-11-26
10785,8.89,152,15,1,tech_channel_2,2024-12-20
10786,3.56,692,52,0,business_channel_35,2024-12-05
10787,16.8,173,25,1,entertainment_channel_21,2024-11-16
10788,92.12,42,5,0,tech_channel_30,2024-11-05
10789,5.4,119,18,0,tech_channel_2,2024-10-21
10790,2.42,1253,26,0,travel_channel_20,2024-11-04
10791,9.32,463,53,6,entertainment_channel_23,2024-10-20
10792,7.31,247,19,1,travel_channel_4,2024-11-05
10793,3.14,589,15,1,tech_channel_36,2024-11-27
10794,4.42,998,60,9,business_channel_11,2024-11-05
10795,56.1,74,8,1,business_channel_5,2024-10-09
10796,6.53,924,60,0,lifestyle_channel_5,2024-10-13
10797,6.82,485,55,5,travel_channel_40,2024-12-07
10798,1.8,1179,70,4,travel_channel_34,2024-12-19
10799,5.22,714,14,1,lifestyle_channel_30,2024-12-25
10800,9.9,478,15,0,entertainment_channel_28,2024-11-04
10801,1.3,1384,46,0,lifestyle_channel_5,2024-10-29
10802,76.0,103,7,0,news_channel_19,2024-12-13
10803,7.22,415,87,16,lifestyle_channel_5,2024-10-02
10804,4.42,465,28,0,travel_channel_4,2024-11-08
10805,2.63,669,40,2,sports_channel_10,2024-10-17
10806,3.18,494,8,0,entertainment_channel_28,2024-11-14
10807,7.3,334,29,0,lifestyle_channel_17,2024-12-29
10808,4.48,433,32,4,education_channel_45,2024-12-16
10809,3.58,483,39,3,travel_channel_16,2024-11-02
10810,8.04,500,34,1,news_channel_17,2024-12-29
10811,9.5,180,12,0,lifestyle_channel_5,2024-10-09
10812,7.36,586,28,2,entertainment_channel_21,2024-12-06
10813,5.57,358,25,0,entertainment_channel_23,2024-10-09
10814,4.54,1044,52,9,lifestyle_channel_18,2024-12-22
10815,7.44,566,5,1,travel_channel_20,2024-10-14
10816,2.94,421,18,1,travel_channel_8,2024-11-08
10817,83.89,33,1,0,travel_channel_49,2024-11-20
10818,8.67,428,10,1,news_channel_19,2024-10-17
10819,5.43,645,28,2,business_channel_11,2024-10-09
10820,9.87,175,18,1,news_channel_21,2024-10-17
10821,45.92,127,28,4,business_channel_5,2024-11-12
10822,1.13,936,70,12,news_channel_4,2024-10-10
10823,2.18,1260,129,7,business_channel_18,2024-11-08
10824,6.36,479,15,0,news_channel_21,2024-11-03
10825,5.28,604,14,5,lifestyle_channel_18,2024-12-30
10826,8.73,719,79,4,entertainment_channel_15,2024-11-10
10827,6.81,628,90,9,entertainment_channel_15,2024-10-25
10828,9.4,555,41,0,business_channel_49,2024-11-06
10829,3.37,461,95,6,tech_channel_30,2024-12-22
10830,9.02,555,41,4,lifestyle_channel_30,2024-11-03
10831,7.46,592,21,0,news_channel_4,2024-10-22
10832,5.06,773,50,9,education_channel_8,2024-11-05
10833,5.79,188,13,0,news_channel_26,2024-12-21
10834,9.45,89,6,0,tech_channel_36,2024-10-27
10835,5.61,604,30,5,tech_channel_2,2024-12-13
10836,5.36,549,76,1,education_channel_6,2024-12-12
10837,96.13,22,2,0,business_channel_22,2024-10-13
10838,88.34,87,2,0,lifestyle_channel_17,2024-12-29
10839,90.78,116,7,0,entertainment_channel_28,2024-10-03
10840,7.87,640,49,0,tech_channel_21,2024-11-12
10841,1.91,555,45,18,tech_channel_2,2024-11-20
10842,6.06,188,29,4,education_channel_6,2024-12-06
10843,7.81,789,110,4,travel_channel_40,2024-11-25
10844,3.32,179,10,1,entertainment_channel_28,2024-10-09
10845,94.27,108,4,0,news_channel_14,2024-10-04
10846,1.29,1775,481,6,sports_channel_5,2024-11-27
10847,8.45,310,9,1,sports_channel_31,2024-12-17
10848,3.88,263,33,0,business_channel_34,2024-11-01
10849,1.85,1227,138,15,travel_channel_16,2024-12-06
10850,9.94,195,13,1,business_channel_18,2024-12-31
10851,9.32,302,32,1,news_channel_14,2024-11-12
10852,8.16,292,20,0,news_channel_4,2024-10-15
10853,4.77,411,117,3,entertainment_channel_21,2024-12-12
10854,7.11,379,71,7,news_channel_33,2024-10-02
10855,6.67,238,14,2,education_channel_8,2024-10-21
10856,3.75,399,19,1,business_channel_11,2024-11-14
10857,2.07,1285,112,0,lifestyle_channel_18,2024-11-14
10858,1.17,1719,269,13,sports_channel_6,2024-10-02
10859,8.2,569,89,4,entertainment_channel_34,2024-10-27
10860,24.41,371,29,1,entertainment_channel_21,2024-12-08
10861,6.29,524,54,22,tech_channel_30,2024-12-25
10862,4.46,613,28,3,tech_channel_30,2024-12-16
10863,4.69,520,43,0,business_channel_34,2024-10-22
10864,5.36,1252,82,3,sports_channel_15,2024-11-02
10865,9.79,304,26,0,news_channel_14,2024-10-26
10866,9.6,81,12,2,business_channel_5,2024-11-23
10867,1.8,1248,47,7,business_channel_11,2024-11-07
10868,9.15,311,15,0,business_channel_35,2024-10-18
10869,4.92,180,7,1,business_channel_28,2024-11-14
10870,4.29,990,152,10,sports_channel_5,2024-11-06
10871,8.1,461,30,5,tech_channel_2,2024-10-31
10872,1.46,2000,637,14,education_channel_49,2024-11-03
10873,9.76,131,20,3,business_channel_49,2024-12-04
10874,7.28,125,4,0,business_channel_22,2024-12-18
10875,3.91,830,50,3,sports_channel_6,2024-12-26
10876,5.1,423,44,6,education_channel_8,2024-11-27
10877,75.6,189,3,0,entertainment_channel_21,2024-10-27
10878,4.32,489,31,4,business_channel_5,2024-11-07
10879,1.45,1173,42,0,education_channel_45,2024-11-06
10880,9.43,385,21,2,entertainment_channel_21,2024-11-13
10881,1.24,1830,312,70,lifestyle_channel_35,2024-10-17
10882,6.0,395,18,2,business_channel_18,2024-10-05
10883,48.9,102,21,1,tech_channel_32,2024-11-04
10884,5.31,189,21,5,lifestyle_channel_30,2024-11-20
10885,4.62,787,119,4,tech_channel_32,2024-12-28
10886,9.62,119,9,1,tech_channel_21,2024-12-21
10887,4.19,1168,201,8,travel_channel_8,2024-12-18
10888,3.9,224,12,0,education_channel_45,2024-11-13
10889,6.49,145,7,0,business_channel_12,2024-11-14
10890,8.84,579,108,4,business_channel_35,2024-12-04
10891,2.56,600,38,0,lifestyle_channel_17,2024-11-20
10892,7.68,243,25,2,business_channel_12,2024-12-14
10893,9.51,180,2,0,entertainment_channel_28,2024-12-28
10894,9.41,372,116,12,news_channel_21,2024-12-07
10895,3.21,980,26,0,travel_channel_40,2024-12-07
